depth,seed_id,comparison_type,history_a,replicate_a,history_b,replicate_b,distance
256,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.365539
256,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.33583
256,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.331725
256,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.348636
256,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.311295
256,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.056881
256,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.020484
256,seed_404,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.063232
256,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.098708
256,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.106169
256,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,0.43808
256,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,0.420577
256,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,0.410396
256,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,0.705525
256,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,0.767936
256,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,0.786771
256,seed_505,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.138792
256,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,0.351122
256,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,0.34107
256,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,0.330519
256,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,0.625406
256,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,0.691273
256,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,0.704099
256,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,0.396968
256,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,0.367483
256,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,0.358315
256,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,0.646697
256,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,0.703521
256,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,0.73107
256,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.057484
256,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.057828
256,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,0.279999
256,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,0.351586
256,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,0.354477
256,seed_505,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.010677
256,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,0.285135
256,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,0.350266
256,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,0.366418
256,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,0.295482
256,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,0.360864
256,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,0.376463
256,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.077489
256,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.087297
256,seed_505,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.084653
384,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.138859
384,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.106076
384,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,1.882074
384,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,1.877338
384,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,1.839462
384,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,2.633346
384,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,2.660992
384,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,2.583847
384,seed_101,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.056761
384,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,1.781198
384,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,1.776967
384,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,1.736654
384,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,2.576099
384,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,2.603757
384,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,2.526236
384,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,1.782188
384,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,1.777642
384,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,1.738862
384,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,2.554636
384,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,2.58229
384,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,2.504928
384,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.016607
384,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.07474
384,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,1.701938
384,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,1.727215
384,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,1.649063
384,seed_101,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.085638
384,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,1.685331
384,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,1.710608
384,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,1.632455
384,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,1.747898
384,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,1.77341
384,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,1.694919
384,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.027661
384,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.053134
384,seed_101,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.079818
384,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.030963
384,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.031958
384,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,1.683516
384,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,1.730346
384,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,1.731697
384,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,2.5727
384,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,2.564047
384,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,2.532901
384,seed_202,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.029841
384,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,1.703202
384,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,1.748567
384,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,1.750211
384,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,2.580231
384,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,2.571182
384,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,2.540168
384,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,1.674223
384,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,1.719211
384,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,1.720921
384,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,2.551026
384,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,2.542061
384,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,2.511019
384,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.167443
384,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.138013
384,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,1.789284
384,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,1.814368
384,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,1.774734
384,seed_202,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.032474
384,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,1.642694
384,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,1.670285
384,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,1.630245
384,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,1.674791
384,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,1.702209
384,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,1.662198
384,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.086211
384,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.068953
384,seed_202,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.04189
384,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.17345
384,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.074953
384,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,1.752544
384,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,1.778803
384,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,1.765244
384,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,2.73665
384,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,2.757263
384,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,2.712263
384,seed_303,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.222674
384,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,1.600664
384,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,1.628143
384,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,1.618434
384,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,2.564833
384,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,2.585497
384,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,2.540627
384,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,1.817237
384,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,1.843978
384,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,1.831792
384,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,2.785819
384,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,2.806538
384,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,2.761805
384,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.046158
384,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.149923
384,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,1.656377
384,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,1.670153
384,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,1.614787
384,seed_303,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.114155
384,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,1.696265
384,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,1.709846
384,seed_303,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,1.654315
384,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,1.8062
384,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,1.820014
384,seed_303,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,1.764673
384,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.025581
384,seed_303,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.056851
384,seed_303,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.05821
384,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.116155
384,seed_404,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.016823
384,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,1.55665
384,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,1.661485
384,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,1.573667
384,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,2.528989
384,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,2.447743
384,seed_404,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,2.574505
384,seed_404,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.132506
384,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,1.670445
384,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,1.775767
384,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,1.687889
384,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,2.641845
384,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,2.560443
384,seed_404,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,2.687363
384,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,1.53984
384,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,1.644695
384,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,1.556875
384,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,2.514315
384,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,2.43312
384,seed_404,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,2.559831
384,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.119182
384,seed_404,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.049752
384,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,1.772079
384,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,1.709999
384,seed_404,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,1.814559
384,seed_404,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.088162
384,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,1.73891
384,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,1.679572
384,seed_404,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,1.780704
384,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,1.728926
384,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,1.667443
384,seed_404,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,1.771263
384,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.088805
384,seed_404,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.045519
384,seed_404,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.132082
384,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.067689
384,seed_505,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.132939
384,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,1.745388
384,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,1.629761
384,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,1.600414
384,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,2.526979
384,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,2.464506
384,seed_505,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,2.604255
384,seed_505,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.077479
384,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,1.792624
384,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,1.6754
384,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,1.647866
384,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,2.590132
384,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,2.527455
384,seed_505,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,2.667318
384,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,1.869989
384,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,1.752856
384,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,1.725211
384,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,2.659687
384,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,2.597273
384,seed_505,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,2.736991
384,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.14512
384,seed_505,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.145348
384,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,1.760313
384,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,1.681505
384,seed_505,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,1.82087
384,seed_505,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.095632
384,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,1.809453
384,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,1.731686
384,seed_505,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,1.872402
384,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,1.714175
384,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,1.636483
384,seed_505,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,1.777283
384,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.081129
384,seed_505,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.081076
384,seed_505,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.142938
432,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.116228
432,seed_101,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.081768
432,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,2.52377
432,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,2.660129
432,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,2.43538
432,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,3.279626
432,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,3.393056
432,seed_101,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,3.44256
432,seed_101,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.045046
432,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,2.486466
432,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,2.618726
432,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,2.39549
432,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,3.278575
432,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,3.391102
432,seed_101,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,3.441295
432,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,2.474439
432,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,2.60838
432,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,2.384513
432,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,3.253379
432,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,3.366201
432,seed_101,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,3.41617
432,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.277534
432,seed_101,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.163579
432,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,2.360423
432,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,2.428844
432,seed_101,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,2.50492
432,seed_101,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.239934
432,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,2.629572
432,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,2.699464
432,seed_101,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,2.774879
432,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,2.414633
432,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,2.486914
432,seed_101,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,2.561194
432,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.156833
432,seed_101,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.164957
432,seed_101,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.103011
432,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.174397
432,seed_202,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.092308
432,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,2.451637
432,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,2.423844
432,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,2.445334
432,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,3.304085
432,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,3.315148
432,seed_202,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,3.329593
432,seed_202,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.215377
432,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,2.588662
432,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,2.560462
432,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,2.581468
432,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,3.467947
432,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,3.478765
432,seed_202,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,3.49279
432,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,2.377909
432,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,2.349884
432,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,2.371102
432,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,3.254126
432,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,3.264838
432,seed_202,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,3.278692
432,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.036176
432,seed_202,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.050917
432,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,2.466859
432,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,2.457397
432,seed_202,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,2,2.437019
432,seed_202,WITHIN_HISTORY,H_BETA,1,H_BETA,2,0.034301
432,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,0,2.467795
432,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,1,2.458709
432,seed_202,BETWEEN_HISTORY,H_BETA,1,H_GAMMA,2,2.438975
432,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,0,2.502096
432,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,1,2.493008
432,seed_202,BETWEEN_HISTORY,H_BETA,2,H_GAMMA,2,2.473262
432,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,1,0.061267
432,seed_202,WITHIN_HISTORY,H_GAMMA,0,H_GAMMA,2,0.165105
432,seed_202,WITHIN_HISTORY,H_GAMMA,1,H_GAMMA,2,0.104136
432,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,1,0.158878
432,seed_303,WITHIN_HISTORY,H_ALPHA,0,H_ALPHA,2,0.176728
432,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,0,2.403642
432,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,1,2.462915
432,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_BETA,2,2.488258
432,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,0,3.310401
432,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,1,3.227051
432,seed_303,BETWEEN_HISTORY,H_ALPHA,0,H_GAMMA,2,3.251237
432,seed_303,WITHIN_HISTORY,H_ALPHA,1,H_ALPHA,2,0.146667
432,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,0,2.493251
432,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,1,2.554411
432,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_BETA,2,2.57892
432,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,0,3.439089
432,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,1,3.356416
432,seed_303,BETWEEN_HISTORY,H_ALPHA,1,H_GAMMA,2,3.379666
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,0,2.578842
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,1,2.638421
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_BETA,2,2.663634
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,0,3.483495
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,1,3.399887
432,seed_303,BETWEEN_HISTORY,H_ALPHA,2,H_GAMMA,2,3.424428
432,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,1,0.10448
432,seed_303,WITHIN_HISTORY,H_BETA,0,H_BETA,2,0.09782
432,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,0,2.539891
432,seed_303,BETWEEN_HISTORY,H_BETA,0,H_GAMMA,1,2.493619
